,timestamp,deposits_value,mortgage_value,bandwidth_sports,overdue_wages_per_cap,income_per_cap,invest_fixed_capital_per_cap,apartment_build,gdp_quart,gdp_annual,fixed_basket
585,2011-08-09,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
586,2011-08-10,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
587,2011-08-11,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
588,2011-08-12,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
589,2011-08-13,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
590,2011-08-14,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
591,2011-08-15,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
592,2011-08-16,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
593,2011-08-17,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
594,2011-08-18,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
595,2011-08-19,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
596,2011-08-20,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
597,2011-08-21,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
598,2011-08-22,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
599,2011-08-23,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
600,2011-08-24,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
601,2011-08-25,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
602,2011-08-26,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
603,2011-08-27,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
604,2011-08-28,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
605,2011-08-29,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
606,2011-08-30,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
607,2011-08-31,10618898,323275,269768.0,53636.0,42688.6,73976.19863,23587.0,14313.7,46308.5,12838.36
608,2011-09-01,10720911,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
609,2011-09-02,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
610,2011-09-03,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
611,2011-09-04,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
612,2011-09-05,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
613,2011-09-06,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
614,2011-09-07,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
615,2011-09-08,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
616,2011-09-09,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
617,2011-09-10,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
618,2011-09-11,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
619,2011-09-12,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
620,2011-09-13,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
621,2011-09-14,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
622,2011-09-15,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
623,2011-09-16,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
624,2011-09-17,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
625,2011-09-18,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
626,2011-09-19,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
627,2011-09-20,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
628,2011-09-21,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
629,2011-09-22,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
630,2011-09-23,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
631,2011-09-24,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
632,2011-09-25,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
633,2011-09-26,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
634,2011-09-27,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
635,2011-09-28,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
636,2011-09-29,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
637,2011-09-30,10920215,386388,269768.0,53636.0,40311.3,73976.19863,23587.0,14313.7,46308.5,12856.97
638,2011-10-01,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
639,2011-10-02,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
640,2011-10-03,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
641,2011-10-04,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
642,2011-10-05,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
643,2011-10-06,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
644,2011-10-07,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
645,2011-10-08,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
646,2011-10-09,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
647,2011-10-10,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
648,2011-10-11,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
649,2011-10-12,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
650,2011-10-13,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
651,2011-10-14,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
652,2011-10-15,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
653,2011-10-16,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
654,2011-10-17,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
655,2011-10-18,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
656,2011-10-19,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
657,2011-10-20,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
658,2011-10-21,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
659,2011-10-22,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
660,2011-10-23,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
661,2011-10-24,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
662,2011-10-25,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
663,2011-10-26,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
664,2011-10-27,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
665,2011-10-28,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
666,2011-10-29,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
667,2011-10-30,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
668,2011-10-31,10920215,452674,269768.0,53636.0,44388.0,73976.19863,23587.0,15663.6,46308.5,12922.97
669,2011-11-01,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
670,2011-11-02,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
671,2011-11-03,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
672,2011-11-04,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
673,2011-11-05,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
674,2011-11-06,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
675,2011-11-07,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
676,2011-11-08,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
677,2011-11-09,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
678,2011-11-10,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
679,2011-11-11,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
680,2011-11-12,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
681,2011-11-13,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
682,2011-11-14,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
683,2011-11-15,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
684,2011-11-16,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
685,2011-11-17,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
686,2011-11-18,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
687,2011-11-19,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
688,2011-11-20,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
689,2011-11-21,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
690,2011-11-22,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
691,2011-11-23,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
692,2011-11-24,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
693,2011-11-25,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
694,2011-11-26,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
695,2011-11-27,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
696,2011-11-28,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
697,2011-11-29,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
698,2011-11-30,10876079,521529,269768.0,53636.0,46476.2,73976.19863,23587.0,15663.6,46308.5,12959.49
699,2011-12-01,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
700,2011-12-02,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
701,2011-12-03,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
702,2011-12-04,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
703,2011-12-05,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
704,2011-12-06,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
705,2011-12-07,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
706,2011-12-08,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
707,2011-12-09,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
708,2011-12-10,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
709,2011-12-11,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
710,2011-12-12,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
711,2011-12-13,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
712,2011-12-14,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
713,2011-12-15,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
714,2011-12-16,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
715,2011-12-17,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
716,2011-12-18,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
717,2011-12-19,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
718,2011-12-20,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
719,2011-12-21,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
720,2011-12-22,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
721,2011-12-23,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
722,2011-12-24,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
723,2011-12-25,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
724,2011-12-26,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
725,2011-12-27,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
726,2011-12-28,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
727,2011-12-29,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
728,2011-12-30,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
729,2011-12-31,11061372,596508,269768.0,53636.0,82685.3,73976.19863,23587.0,15663.6,46308.5,12992.44
730,2012-01-01,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
731,2012-01-02,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
732,2012-01-03,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
733,2012-01-04,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
734,2012-01-05,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
735,2012-01-06,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
736,2012-01-07,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
737,2012-01-08,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
738,2012-01-09,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
739,2012-01-10,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
740,2012-01-11,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
741,2012-01-12,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
742,2012-01-13,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
743,2012-01-14,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
744,2012-01-15,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
745,2012-01-16,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
746,2012-01-17,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
747,2012-01-18,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
748,2012-01-19,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
749,2012-01-20,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
750,2012-01-21,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
751,2012-01-22,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
752,2012-01-23,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
753,2012-01-24,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
754,2012-01-25,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
755,2012-01-26,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
756,2012-01-27,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
757,2012-01-28,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
758,2012-01-29,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
759,2012-01-30,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
760,2012-01-31,11871363,697417,288177.0,47563.0,33194.0,102373.8183,42551.0,16876.6,59698.1,13128.84
761,2012-02-01,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
762,2012-02-02,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
763,2012-02-03,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
764,2012-02-04,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
765,2012-02-05,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
766,2012-02-06,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
767,2012-02-07,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
768,2012-02-08,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
769,2012-02-09,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
770,2012-02-10,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
771,2012-02-11,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
772,2012-02-12,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
773,2012-02-13,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
774,2012-02-14,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
775,2012-02-15,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
776,2012-02-16,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
777,2012-02-17,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
778,2012-02-18,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
779,2012-02-19,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
780,2012-02-20,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
781,2012-02-21,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
782,2012-02-22,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
783,2012-02-23,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
784,2012-02-24,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
785,2012-02-25,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
786,2012-02-26,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
787,2012-02-27,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
788,2012-02-28,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
789,2012-02-29,11638442,38606,288177.0,47563.0,42644.1,102373.8183,42551.0,16876.6,59698.1,13166.88
790,2012-03-01,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
791,2012-03-02,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
792,2012-03-03,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
793,2012-03-04,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
794,2012-03-05,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
795,2012-03-06,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
796,2012-03-07,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
797,2012-03-08,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
798,2012-03-09,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
799,2012-03-10,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
800,2012-03-11,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
801,2012-03-12,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
802,2012-03-13,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
803,2012-03-14,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
804,2012-03-15,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
805,2012-03-16,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
806,2012-03-17,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
807,2012-03-18,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
808,2012-03-19,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
809,2012-03-20,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
810,2012-03-21,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
811,2012-03-22,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
812,2012-03-23,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
813,2012-03-24,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
814,2012-03-25,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
815,2012-03-26,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
816,2012-03-27,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
817,2012-03-28,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
818,2012-03-29,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
819,2012-03-30,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
820,2012-03-31,11793393,102355,288177.0,47563.0,42565.4,102373.8183,42551.0,16876.6,59698.1,13243.77
821,2012-04-01,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
822,2012-04-02,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
823,2012-04-03,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
824,2012-04-04,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
825,2012-04-05,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
826,2012-04-06,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
827,2012-04-07,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
828,2012-04-08,11984283,179153,288177.0,47563.0,49417.2,102373.8183,42551.0,14925.0,59698.1,13292.33
